Dex,Name,poke_links,Generation,Image URL
481,Mesprit,https://pokemondb.net/pokedex/mesprit,4.0,https://img.pokemondb.net/artwork/large/mesprit.jpg
482,Azelf,https://pokemondb.net/pokedex/azelf,4.0,https://img.pokemondb.net/artwork/large/azelf.jpg
483,Dialga,https://pokemondb.net/pokedex/dialga,4.0,https://img.pokemondb.net/artwork/large/dialga.jpg
484,Palkia,https://pokemondb.net/pokedex/palkia,4.0,https://img.pokemondb.net/artwork/large/palkia.jpg
485,Heatran,https://pokemondb.net/pokedex/heatran,4.0,https://img.pokemondb.net/artwork/large/heatran.jpg
486,Regigigas,https://pokemondb.net/pokedex/regigigas,4.0,https://img.pokemondb.net/artwork/large/regigigas.jpg
487,Giratina (Altered Forme),https://pokemondb.net/pokedex/giratina,4.0,https://img.pokemondb.net/artwork/large/giratina-altered.jpg
488,Cresselia,https://pokemondb.net/pokedex/cresselia,4.0,https://img.pokemondb.net/artwork/large/cresselia.jpg
489,Phione,https://pokemondb.net/pokedex/phione,4.0,https://img.pokemondb.net/artwork/large/phione.jpg
490,Manaphy,https://pokemondb.net/pokedex/manaphy,4.0,https://img.pokemondb.net/artwork/large/manaphy.jpg
491,Darkrai,https://pokemondb.net/pokedex/darkrai,4.0,https://img.pokemondb.net/artwork/large/darkrai.jpg
492,Shaymin (Land Forme),https://pokemondb.net/pokedex/shaymin,4.0,https://img.pokemondb.net/artwork/large/shaymin-land.jpg
493,Arceus,https://pokemondb.net/pokedex/arceus,4.0,https://img.pokemondb.net/artwork/large/arceus.jpg
494,Victini,https://pokemondb.net/pokedex/victini,5.0,https://img.pokemondb.net/artwork/large/victini.jpg
495,Snivy,https://pokemondb.net/pokedex/snivy,5.0,https://img.pokemondb.net/artwork/large/snivy.jpg
496,Servine,https://pokemondb.net/pokedex/servine,5.0,https://img.pokemondb.net/artwork/large/servine.jpg
497,Serperior,https://pokemondb.net/pokedex/serperior,5.0,https://img.pokemondb.net/artwork/large/serperior.jpg
498,Tepig,https://pokemondb.net/pokedex/tepig,5.0,https://img.pokemondb.net/artwork/large/tepig.jpg
499,Pignite,https://pokemondb.net/pokedex/pignite,5.0,https://img.pokemondb.net/artwork/large/pignite.jpg
500,Emboar,https://pokemondb.net/pokedex/emboar,5.0,https://img.pokemondb.net/artwork/large/emboar.jpg
501,Oshawott,https://pokemondb.net/pokedex/oshawott,5.0,https://img.pokemondb.net/artwork/large/oshawott.jpg
502,Dewott,https://pokemondb.net/pokedex/dewott,5.0,https://img.pokemondb.net/artwork/large/dewott.jpg
503,Samurott,https://pokemondb.net/pokedex/samurott,5.0,https://img.pokemondb.net/artwork/large/samurott.jpg
504,Patrat,https://pokemondb.net/pokedex/patrat,5.0,https://img.pokemondb.net/artwork/large/patrat.jpg
505,Watchog,https://pokemondb.net/pokedex/watchog,5.0,https://img.pokemondb.net/artwork/large/watchog.jpg
506,Lillipup,https://pokemondb.net/pokedex/lillipup,5.0,https://img.pokemondb.net/artwork/large/lillipup.jpg
507,Herdier,https://pokemondb.net/pokedex/herdier,5.0,https://img.pokemondb.net/artwork/large/herdier.jpg
508,Stoutland,https://pokemondb.net/pokedex/stoutland,5.0,https://img.pokemondb.net/artwork/large/stoutland.jpg
509,Purrloin,https://pokemondb.net/pokedex/purrloin,5.0,https://img.pokemondb.net/artwork/large/purrloin.jpg
510,Liepard,https://pokemondb.net/pokedex/liepard,5.0,https://img.pokemondb.net/artwork/large/liepard.jpg
511,Pansage,https://pokemondb.net/pokedex/pansage,5.0,https://img.pokemondb.net/artwork/large/pansage.jpg
512,Simisage,https://pokemondb.net/pokedex/simisage,5.0,https://img.pokemondb.net/artwork/large/simisage.jpg
513,Pansear,https://pokemondb.net/pokedex/pansear,5.0,https://img.pokemondb.net/artwork/large/pansear.jpg
514,Simisear,https://pokemondb.net/pokedex/simisear,5.0,https://img.pokemondb.net/artwork/large/simisear.jpg
515,Panpour,https://pokemondb.net/pokedex/panpour,5.0,https://img.pokemondb.net/artwork/large/panpour.jpg
516,Simipour,https://pokemondb.net/pokedex/simipour,5.0,https://img.pokemondb.net/artwork/large/simipour.jpg
517,Munna,https://pokemondb.net/pokedex/munna,5.0,https://img.pokemondb.net/artwork/large/munna.jpg
518,Musharna,https://pokemondb.net/pokedex/musharna,5.0,https://img.pokemondb.net/artwork/large/musharna.jpg
519,Pidove,https://pokemondb.net/pokedex/pidove,5.0,https://img.pokemondb.net/artwork/large/pidove.jpg
520,Tranquill,https://pokemondb.net/pokedex/tranquill,5.0,https://img.pokemondb.net/artwork/large/tranquill.jpg
521,Unfezant,https://pokemondb.net/pokedex/unfezant,5.0,https://img.pokemondb.net/artwork/large/unfezant.jpg
522,Blitzle,https://pokemondb.net/pokedex/blitzle,5.0,https://img.pokemondb.net/artwork/large/blitzle.jpg
523,Zebstrika,https://pokemondb.net/pokedex/zebstrika,5.0,https://img.pokemondb.net/artwork/large/zebstrika.jpg
524,Roggenrola,https://pokemondb.net/pokedex/roggenrola,5.0,https://img.pokemondb.net/artwork/large/roggenrola.jpg
525,Boldore,https://pokemondb.net/pokedex/boldore,5.0,https://img.pokemondb.net/artwork/large/boldore.jpg
526,Gigalith,https://pokemondb.net/pokedex/gigalith,5.0,https://img.pokemondb.net/artwork/large/gigalith.jpg
527,Woobat,https://pokemondb.net/pokedex/woobat,5.0,https://img.pokemondb.net/artwork/large/woobat.jpg
528,Swoobat,https://pokemondb.net/pokedex/swoobat,5.0,https://img.pokemondb.net/artwork/large/swoobat.jpg
529,Drilbur,https://pokemondb.net/pokedex/drilbur,5.0,https://img.pokemondb.net/artwork/large/drilbur.jpg
530,Excadrill,https://pokemondb.net/pokedex/excadrill,5.0,https://img.pokemondb.net/artwork/large/excadrill.jpg
531,Audino,https://pokemondb.net/pokedex/audino,5.0,https://img.pokemondb.net/artwork/large/audino.jpg
532,Timburr,https://pokemondb.net/pokedex/timburr,5.0,https://img.pokemondb.net/artwork/large/timburr.jpg
533,Gurdurr,https://pokemondb.net/pokedex/gurdurr,5.0,https://img.pokemondb.net/artwork/large/gurdurr.jpg
534,Conkeldurr,https://pokemondb.net/pokedex/conkeldurr,5.0,https://img.pokemondb.net/artwork/large/conkeldurr.jpg
535,Tympole,https://pokemondb.net/pokedex/tympole,5.0,https://img.pokemondb.net/artwork/large/tympole.jpg
536,Palpitoad,https://pokemondb.net/pokedex/palpitoad,5.0,https://img.pokemondb.net/artwork/large/palpitoad.jpg
537,Seismitoad,https://pokemondb.net/pokedex/seismitoad,5.0,https://img.pokemondb.net/artwork/large/seismitoad.jpg
538,Throh,https://pokemondb.net/pokedex/throh,5.0,https://img.pokemondb.net/artwork/large/throh.jpg
539,Sawk,https://pokemondb.net/pokedex/sawk,5.0,https://img.pokemondb.net/artwork/large/sawk.jpg
540,Sewaddle,https://pokemondb.net/pokedex/sewaddle,5.0,https://img.pokemondb.net/artwork/large/sewaddle.jpg
541,Swadloon,https://pokemondb.net/pokedex/swadloon,5.0,https://img.pokemondb.net/artwork/large/swadloon.jpg
542,Leavanny,https://pokemondb.net/pokedex/leavanny,5.0,https://img.pokemondb.net/artwork/large/leavanny.jpg
543,Venipede,https://pokemondb.net/pokedex/venipede,5.0,https://img.pokemondb.net/artwork/large/venipede.jpg
544,Whirlipede,https://pokemondb.net/pokedex/whirlipede,5.0,https://img.pokemondb.net/artwork/large/whirlipede.jpg
545,Scolipede,https://pokemondb.net/pokedex/scolipede,5.0,https://img.pokemondb.net/artwork/large/scolipede.jpg
546,Cottonee,https://pokemondb.net/pokedex/cottonee,5.0,https://img.pokemondb.net/artwork/large/cottonee.jpg
547,Whimsicott,https://pokemondb.net/pokedex/whimsicott,5.0,https://img.pokemondb.net/artwork/large/whimsicott.jpg
548,Petilil,https://pokemondb.net/pokedex/petilil,5.0,https://img.pokemondb.net/artwork/large/petilil.jpg
549,Lilligant,https://pokemondb.net/pokedex/lilligant,5.0,https://img.pokemondb.net/artwork/large/lilligant.jpg
550,Basculin (Red-Striped Form),https://pokemondb.net/pokedex/basculin,5.0,https://img.pokemondb.net/artwork/large/basculin-red-striped.jpg
551,Sandile,https://pokemondb.net/pokedex/sandile,5.0,https://img.pokemondb.net/artwork/large/sandile.jpg
552,Krokorok,https://pokemondb.net/pokedex/krokorok,5.0,https://img.pokemondb.net/artwork/large/krokorok.jpg
553,Krookodile,https://pokemondb.net/pokedex/krookodile,5.0,https://img.pokemondb.net/artwork/large/krookodile.jpg
554,Darumaka,https://pokemondb.net/pokedex/darumaka,5.0,https://img.pokemondb.net/artwork/large/darumaka.jpg
555,Darmanitan (Standard Mode),https://pokemondb.net/pokedex/darmanitan,5.0,https://img.pokemondb.net/artwork/large/darmanitan-standard.jpg
556,Maractus,https://pokemondb.net/pokedex/maractus,5.0,https://img.pokemondb.net/artwork/large/maractus.jpg
557,Dwebble,https://pokemondb.net/pokedex/dwebble,5.0,https://img.pokemondb.net/artwork/large/dwebble.jpg
558,Crustle,https://pokemondb.net/pokedex/crustle,5.0,https://img.pokemondb.net/artwork/large/crustle.jpg
559,Scraggy,https://pokemondb.net/pokedex/scraggy,5.0,https://img.pokemondb.net/artwork/large/scraggy.jpg
560,Scrafty,https://pokemondb.net/pokedex/scrafty,5.0,https://img.pokemondb.net/artwork/large/scrafty.jpg
561,Sigilyph,https://pokemondb.net/pokedex/sigilyph,5.0,https://img.pokemondb.net/artwork/large/sigilyph.jpg
562,Yamask,https://pokemondb.net/pokedex/yamask,5.0,https://img.pokemondb.net/artwork/large/yamask.jpg
563,Cofagrigus,https://pokemondb.net/pokedex/cofagrigus,5.0,https://img.pokemondb.net/artwork/large/cofagrigus.jpg
564,Tirtouga,https://pokemondb.net/pokedex/tirtouga,5.0,https://img.pokemondb.net/artwork/large/tirtouga.jpg
565,Carracosta,https://pokemondb.net/pokedex/carracosta,5.0,https://img.pokemondb.net/artwork/large/carracosta.jpg
566,Archen,https://pokemondb.net/pokedex/archen,5.0,https://img.pokemondb.net/artwork/large/archen.jpg
567,Archeops,https://pokemondb.net/pokedex/archeops,5.0,https://img.pokemondb.net/artwork/large/archeops.jpg
568,Trubbish,https://pokemondb.net/pokedex/trubbish,5.0,https://img.pokemondb.net/artwork/large/trubbish.jpg
569,Garbodor,https://pokemondb.net/pokedex/garbodor,5.0,https://img.pokemondb.net/artwork/large/garbodor.jpg
570,Zorua,https://pokemondb.net/pokedex/zorua,5.0,https://img.pokemondb.net/artwork/large/zorua.jpg
571,Zoroark,https://pokemondb.net/pokedex/zoroark,5.0,https://img.pokemondb.net/artwork/large/zoroark.jpg
572,Minccino,https://pokemondb.net/pokedex/minccino,5.0,https://img.pokemondb.net/artwork/large/minccino.jpg
573,Cinccino,https://pokemondb.net/pokedex/cinccino,5.0,https://img.pokemondb.net/artwork/large/cinccino.jpg
574,Gothita,https://pokemondb.net/pokedex/gothita,5.0,https://img.pokemondb.net/artwork/large/gothita.jpg
575,Gothorita,https://pokemondb.net/pokedex/gothorita,5.0,https://img.pokemondb.net/artwork/large/gothorita.jpg
576,Gothitelle,https://pokemondb.net/pokedex/gothitelle,5.0,https://img.pokemondb.net/artwork/large/gothitelle.jpg
577,Solosis,https://pokemondb.net/pokedex/solosis,5.0,https://img.pokemondb.net/artwork/large/solosis.jpg
578,Duosion,https://pokemondb.net/pokedex/duosion,5.0,https://img.pokemondb.net/artwork/large/duosion.jpg
579,Reuniclus,https://pokemondb.net/pokedex/reuniclus,5.0,https://img.pokemondb.net/artwork/large/reuniclus.jpg
580,Ducklett,https://pokemondb.net/pokedex/ducklett,5.0,https://img.pokemondb.net/artwork/large/ducklett.jpg
581,Swanna,https://pokemondb.net/pokedex/swanna,5.0,https://img.pokemondb.net/artwork/large/swanna.jpg
582,Vanillite,https://pokemondb.net/pokedex/vanillite,5.0,https://img.pokemondb.net/artwork/large/vanillite.jpg
583,Vanillish,https://pokemondb.net/pokedex/vanillish,5.0,https://img.pokemondb.net/artwork/large/vanillish.jpg
584,Vanilluxe,https://pokemondb.net/pokedex/vanilluxe,5.0,https://img.pokemondb.net/artwork/large/vanilluxe.jpg
585,Deerling,https://pokemondb.net/pokedex/deerling,5.0,https://img.pokemondb.net/artwork/large/deerling.jpg
586,Sawsbuck,https://pokemondb.net/pokedex/sawsbuck,5.0,https://img.pokemondb.net/artwork/large/sawsbuck.jpg
587,Emolga,https://pokemondb.net/pokedex/emolga,5.0,https://img.pokemondb.net/artwork/large/emolga.jpg
588,Karrablast,https://pokemondb.net/pokedex/karrablast,5.0,https://img.pokemondb.net/artwork/large/karrablast.jpg
589,Escavalier,https://pokemondb.net/pokedex/escavalier,5.0,https://img.pokemondb.net/artwork/large/escavalier.jpg
590,Foongus,https://pokemondb.net/pokedex/foongus,5.0,https://img.pokemondb.net/artwork/large/foongus.jpg
591,Amoonguss,https://pokemondb.net/pokedex/amoonguss,5.0,https://img.pokemondb.net/artwork/large/amoonguss.jpg
592,Frillish,https://pokemondb.net/pokedex/frillish,5.0,https://img.pokemondb.net/artwork/large/frillish.jpg
593,Jellicent,https://pokemondb.net/pokedex/jellicent,5.0,https://img.pokemondb.net/artwork/large/jellicent.jpg
594,Alomomola,https://pokemondb.net/pokedex/alomomola,5.0,https://img.pokemondb.net/artwork/large/alomomola.jpg
595,Joltik,https://pokemondb.net/pokedex/joltik,5.0,https://img.pokemondb.net/artwork/large/joltik.jpg
596,Galvantula,https://pokemondb.net/pokedex/galvantula,5.0,https://img.pokemondb.net/artwork/large/galvantula.jpg
597,Ferroseed,https://pokemondb.net/pokedex/ferroseed,5.0,https://img.pokemondb.net/artwork/large/ferroseed.jpg
598,Ferrothorn,https://pokemondb.net/pokedex/ferrothorn,5.0,https://img.pokemondb.net/artwork/large/ferrothorn.jpg
599,Klink,https://pokemondb.net/pokedex/klink,5.0,https://img.pokemondb.net/artwork/large/klink.jpg
600,Klang,https://pokemondb.net/pokedex/klang,5.0,https://img.pokemondb.net/artwork/large/klang.jpg
601,Klinklang,https://pokemondb.net/pokedex/klinklang,5.0,https://img.pokemondb.net/artwork/large/klinklang.jpg
602,Tynamo,https://pokemondb.net/pokedex/tynamo,5.0,https://img.pokemondb.net/artwork/large/tynamo.jpg
603,Eelektrik,https://pokemondb.net/pokedex/eelektrik,5.0,https://img.pokemondb.net/artwork/large/eelektrik.jpg
604,Eelektross,https://pokemondb.net/pokedex/eelektross,5.0,https://img.pokemondb.net/artwork/large/eelektross.jpg
605,Elgyem,https://pokemondb.net/pokedex/elgyem,5.0,https://img.pokemondb.net/artwork/large/elgyem.jpg
606,Beheeyem,https://pokemondb.net/pokedex/beheeyem,5.0,https://img.pokemondb.net/artwork/large/beheeyem.jpg
607,Litwick,https://pokemondb.net/pokedex/litwick,5.0,https://img.pokemondb.net/artwork/large/litwick.jpg
608,Lampent,https://pokemondb.net/pokedex/lampent,5.0,https://img.pokemondb.net/artwork/large/lampent.jpg
609,Chandelure,https://pokemondb.net/pokedex/chandelure,5.0,https://img.pokemondb.net/artwork/large/chandelure.jpg
610,Axew,https://pokemondb.net/pokedex/axew,5.0,https://img.pokemondb.net/artwork/large/axew.jpg
611,Fraxure,https://pokemondb.net/pokedex/fraxure,5.0,https://img.pokemondb.net/artwork/large/fraxure.jpg
612,Haxorus,https://pokemondb.net/pokedex/haxorus,5.0,https://img.pokemondb.net/artwork/large/haxorus.jpg
613,Cubchoo,https://pokemondb.net/pokedex/cubchoo,5.0,https://img.pokemondb.net/artwork/large/cubchoo.jpg
614,Beartic,https://pokemondb.net/pokedex/beartic,5.0,https://img.pokemondb.net/artwork/large/beartic.jpg
615,Cryogonal,https://pokemondb.net/pokedex/cryogonal,5.0,https://img.pokemondb.net/artwork/large/cryogonal.jpg
616,Shelmet,https://pokemondb.net/pokedex/shelmet,5.0,https://img.pokemondb.net/artwork/large/shelmet.jpg
617,Accelgor,https://pokemondb.net/pokedex/accelgor,5.0,https://img.pokemondb.net/artwork/large/accelgor.jpg
618,Stunfisk,https://pokemondb.net/pokedex/stunfisk,5.0,https://img.pokemondb.net/artwork/large/stunfisk.jpg
619,Mienfoo,https://pokemondb.net/pokedex/mienfoo,5.0,https://img.pokemondb.net/artwork/large/mienfoo.jpg
620,Mienshao,https://pokemondb.net/pokedex/mienshao,5.0,https://img.pokemondb.net/artwork/large/mienshao.jpg
621,Druddigon,https://pokemondb.net/pokedex/druddigon,5.0,https://img.pokemondb.net/artwork/large/druddigon.jpg
622,Golett,https://pokemondb.net/pokedex/golett,5.0,https://img.pokemondb.net/artwork/large/golett.jpg
623,Golurk,https://pokemondb.net/pokedex/golurk,5.0,https://img.pokemondb.net/artwork/large/golurk.jpg
624,Pawniard,https://pokemondb.net/pokedex/pawniard,5.0,https://img.pokemondb.net/artwork/large/pawniard.jpg
625,Bisharp,https://pokemondb.net/pokedex/bisharp,5.0,https://img.pokemondb.net/artwork/large/bisharp.jpg
626,Bouffalant,https://pokemondb.net/pokedex/bouffalant,5.0,https://img.pokemondb.net/artwork/large/bouffalant.jpg
627,Rufflet,https://pokemondb.net/pokedex/rufflet,5.0,https://img.pokemondb.net/artwork/large/rufflet.jpg
628,Braviary,https://pokemondb.net/pokedex/braviary,5.0,https://img.pokemondb.net/artwork/large/braviary.jpg
629,Vullaby,https://pokemondb.net/pokedex/vullaby,5.0,https://img.pokemondb.net/artwork/large/vullaby.jpg
630,Mandibuzz,https://pokemondb.net/pokedex/mandibuzz,5.0,https://img.pokemondb.net/artwork/large/mandibuzz.jpg
631,Heatmor,https://pokemondb.net/pokedex/heatmor,5.0,https://img.pokemondb.net/artwork/large/heatmor.jpg
632,Durant,https://pokemondb.net/pokedex/durant,5.0,https://img.pokemondb.net/artwork/large/durant.jpg
633,Deino,https://pokemondb.net/pokedex/deino,5.0,https://img.pokemondb.net/artwork/large/deino.jpg
634,Zweilous,https://pokemondb.net/pokedex/zweilous,5.0,https://img.pokemondb.net/artwork/large/zweilous.jpg
635,Hydreigon,https://pokemondb.net/pokedex/hydreigon,5.0,https://img.pokemondb.net/artwork/large/hydreigon.jpg
636,Larvesta,https://pokemondb.net/pokedex/larvesta,5.0,https://img.pokemondb.net/artwork/large/larvesta.jpg
637,Volcarona,https://pokemondb.net/pokedex/volcarona,5.0,https://img.pokemondb.net/artwork/large/volcarona.jpg
638,Cobalion,https://pokemondb.net/pokedex/cobalion,5.0,https://img.pokemondb.net/artwork/large/cobalion.jpg
639,Terrakion,https://pokemondb.net/pokedex/terrakion,5.0,https://img.pokemondb.net/artwork/large/terrakion.jpg
640,Virizion,https://pokemondb.net/pokedex/virizion,5.0,https://img.pokemondb.net/artwork/large/virizion.jpg
641,Tornadus (Incarnate Forme),https://pokemondb.net/pokedex/tornadus,5.0,https://img.pokemondb.net/artwork/large/tornadus-incarnate.jpg
642,Thundurus (Incarnate Forme),https://pokemondb.net/pokedex/thundurus,5.0,https://img.pokemondb.net/artwork/large/thundurus-incarnate.jpg
643,Reshiram,https://pokemondb.net/pokedex/reshiram,5.0,https://img.pokemondb.net/artwork/large/reshiram.jpg
644,Zekrom,https://pokemondb.net/pokedex/zekrom,5.0,https://img.pokemondb.net/artwork/large/zekrom.jpg
645,Landorus (Incarnate Forme),https://pokemondb.net/pokedex/landorus,5.0,https://img.pokemondb.net/artwork/large/landorus-incarnate.jpg
646,Kyurem,https://pokemondb.net/pokedex/kyurem,5.0,https://img.pokemondb.net/artwork/large/kyurem.jpg
647,Keldeo (Ordinary Form),https://pokemondb.net/pokedex/keldeo,5.0,https://img.pokemondb.net/artwork/large/keldeo-ordinary.jpg
648,Meloetta (Aria Forme),https://pokemondb.net/pokedex/meloetta,5.0,https://img.pokemondb.net/artwork/large/meloetta-aria.jpg
649,Genesect,https://pokemondb.net/pokedex/genesect,5.0,https://img.pokemondb.net/artwork/large/genesect.jpg
650,Chespin,https://pokemondb.net/pokedex/chespin,6.0,https://img.pokemondb.net/artwork/large/chespin.jpg
651,Quilladin,https://pokemondb.net/pokedex/quilladin,6.0,https://img.pokemondb.net/artwork/large/quilladin.jpg
652,Chesnaught,https://pokemondb.net/pokedex/chesnaught,6.0,https://img.pokemondb.net/artwork/large/chesnaught.jpg
653,Fennekin,https://pokemondb.net/pokedex/fennekin,6.0,https://img.pokemondb.net/artwork/large/fennekin.jpg
654,Braixen,https://pokemondb.net/pokedex/braixen,6.0,https://img.pokemondb.net/artwork/large/braixen.jpg
655,Delphox,https://pokemondb.net/pokedex/delphox,6.0,https://img.pokemondb.net/artwork/large/delphox.jpg
656,Froakie,https://pokemondb.net/pokedex/froakie,6.0,https://img.pokemondb.net/artwork/large/froakie.jpg
657,Frogadier,https://pokemondb.net/pokedex/frogadier,6.0,https://img.pokemondb.net/artwork/large/frogadier.jpg
658,Greninja,https://pokemondb.net/pokedex/greninja,6.0,https://img.pokemondb.net/artwork/large/greninja.jpg
659,Bunnelby,https://pokemondb.net/pokedex/bunnelby,6.0,https://img.pokemondb.net/artwork/large/bunnelby.jpg
660,Diggersby,https://pokemondb.net/pokedex/diggersby,6.0,https://img.pokemondb.net/artwork/large/diggersby.jpg
661,Fletchling,https://pokemondb.net/pokedex/fletchling,6.0,https://img.pokemondb.net/artwork/large/fletchling.jpg
662,Fletchinder,https://pokemondb.net/pokedex/fletchinder,6.0,https://img.pokemondb.net/artwork/large/fletchinder.jpg
663,Talonflame,https://pokemondb.net/pokedex/talonflame,6.0,https://img.pokemondb.net/artwork/large/talonflame.jpg
664,Scatterbug,https://pokemondb.net/pokedex/scatterbug,6.0,https://img.pokemondb.net/artwork/large/scatterbug.jpg
665,Spewpa,https://pokemondb.net/pokedex/spewpa,6.0,https://img.pokemondb.net/artwork/large/spewpa.jpg
666,Vivillon,https://pokemondb.net/pokedex/vivillon,6.0,https://img.pokemondb.net/artwork/large/vivillon.jpg
667,Litleo,https://pokemondb.net/pokedex/litleo,6.0,https://img.pokemondb.net/artwork/large/litleo.jpg
668,Pyroar,https://pokemondb.net/pokedex/pyroar,6.0,https://img.pokemondb.net/artwork/large/pyroar.jpg
669,Flabébé,https://pokemondb.net/pokedex/flabebe,6.0,https://img.pokemondb.net/artwork/large/flabebe.jpg
670,Floette,https://pokemondb.net/pokedex/floette,6.0,https://img.pokemondb.net/artwork/large/floette.jpg
671,Florges,https://pokemondb.net/pokedex/florges,6.0,https://img.pokemondb.net/artwork/large/florges.jpg
672,Skiddo,https://pokemondb.net/pokedex/skiddo,6.0,https://img.pokemondb.net/artwork/large/skiddo.jpg
673,Gogoat,https://pokemondb.net/pokedex/gogoat,6.0,https://img.pokemondb.net/artwork/large/gogoat.jpg
674,Pancham,https://pokemondb.net/pokedex/pancham,6.0,https://img.pokemondb.net/artwork/large/pancham.jpg
675,Pangoro,https://pokemondb.net/pokedex/pangoro,6.0,https://img.pokemondb.net/artwork/large/pangoro.jpg
676,Furfrou,https://pokemondb.net/pokedex/furfrou,6.0,https://img.pokemondb.net/artwork/large/furfrou.jpg
677,Espurr,https://pokemondb.net/pokedex/espurr,6.0,https://img.pokemondb.net/artwork/large/espurr.jpg
678,Meowstic (Male),https://pokemondb.net/pokedex/meowstic,6.0,https://img.pokemondb.net/artwork/large/meowstic-male.jpg
679,Honedge,https://pokemondb.net/pokedex/honedge,6.0,https://img.pokemondb.net/artwork/large/honedge.jpg
680,Doublade,https://pokemondb.net/pokedex/doublade,6.0,https://img.pokemondb.net/artwork/large/doublade.jpg
681,Aegislash (Shield Forme),https://pokemondb.net/pokedex/aegislash,6.0,https://img.pokemondb.net/artwork/large/aegislash-shield.jpg
682,Spritzee,https://pokemondb.net/pokedex/spritzee,6.0,https://img.pokemondb.net/artwork/large/spritzee.jpg
683,Aromatisse,https://pokemondb.net/pokedex/aromatisse,6.0,https://img.pokemondb.net/artwork/large/aromatisse.jpg
684,Swirlix,https://pokemondb.net/pokedex/swirlix,6.0,https://img.pokemondb.net/artwork/large/swirlix.jpg
685,Slurpuff,https://pokemondb.net/pokedex/slurpuff,6.0,https://img.pokemondb.net/artwork/large/slurpuff.jpg
686,Inkay,https://pokemondb.net/pokedex/inkay,6.0,https://img.pokemondb.net/artwork/large/inkay.jpg
687,Malamar,https://pokemondb.net/pokedex/malamar,6.0,https://img.pokemondb.net/artwork/large/malamar.jpg
688,Binacle,https://pokemondb.net/pokedex/binacle,6.0,https://img.pokemondb.net/artwork/large/binacle.jpg
689,Barbaracle,https://pokemondb.net/pokedex/barbaracle,6.0,https://img.pokemondb.net/artwork/large/barbaracle.jpg
690,Skrelp,https://pokemondb.net/pokedex/skrelp,6.0,https://img.pokemondb.net/artwork/large/skrelp.jpg
691,Dragalge,https://pokemondb.net/pokedex/dragalge,6.0,https://img.pokemondb.net/artwork/large/dragalge.jpg
692,Clauncher,https://pokemondb.net/pokedex/clauncher,6.0,https://img.pokemondb.net/artwork/large/clauncher.jpg
693,Clawitzer,https://pokemondb.net/pokedex/clawitzer,6.0,https://img.pokemondb.net/artwork/large/clawitzer.jpg
694,Helioptile,https://pokemondb.net/pokedex/helioptile,6.0,https://img.pokemondb.net/artwork/large/helioptile.jpg
695,Heliolisk,https://pokemondb.net/pokedex/heliolisk,6.0,https://img.pokemondb.net/artwork/large/heliolisk.jpg
696,Tyrunt,https://pokemondb.net/pokedex/tyrunt,6.0,https://img.pokemondb.net/artwork/large/tyrunt.jpg
697,Tyrantrum,https://pokemondb.net/pokedex/tyrantrum,6.0,https://img.pokemondb.net/artwork/large/tyrantrum.jpg
698,Amaura,https://pokemondb.net/pokedex/amaura,6.0,https://img.pokemondb.net/artwork/large/amaura.jpg
699,Aurorus,https://pokemondb.net/pokedex/aurorus,6.0,https://img.pokemondb.net/artwork/large/aurorus.jpg
700,Sylveon,https://pokemondb.net/pokedex/sylveon,6.0,https://img.pokemondb.net/artwork/large/sylveon.jpg
701,Hawlucha,https://pokemondb.net/pokedex/hawlucha,6.0,https://img.pokemondb.net/artwork/large/hawlucha.jpg
702,Dedenne,https://pokemondb.net/pokedex/dedenne,6.0,https://img.pokemondb.net/artwork/large/dedenne.jpg
703,Carbink,https://pokemondb.net/pokedex/carbink,6.0,https://img.pokemondb.net/artwork/large/carbink.jpg
704,Goomy,https://pokemondb.net/pokedex/goomy,6.0,https://img.pokemondb.net/artwork/large/goomy.jpg
705,Sliggoo,https://pokemondb.net/pokedex/sliggoo,6.0,https://img.pokemondb.net/artwork/large/sliggoo.jpg
706,Goodra,https://pokemondb.net/pokedex/goodra,6.0,https://img.pokemondb.net/artwork/large/goodra.jpg
707,Klefki,https://pokemondb.net/pokedex/klefki,6.0,https://img.pokemondb.net/artwork/large/klefki.jpg
708,Phantump,https://pokemondb.net/pokedex/phantump,6.0,https://img.pokemondb.net/artwork/large/phantump.jpg
709,Trevenant,https://pokemondb.net/pokedex/trevenant,6.0,https://img.pokemondb.net/artwork/large/trevenant.jpg
710,Pumpkaboo (Average Size),https://pokemondb.net/pokedex/pumpkaboo,6.0,https://img.pokemondb.net/artwork/pumpkaboo.jpg
711,Gourgeist (Average Size),https://pokemondb.net/pokedex/gourgeist,6.0,https://img.pokemondb.net/artwork/gourgeist.jpg
712,Bergmite,https://pokemondb.net/pokedex/bergmite,6.0,https://img.pokemondb.net/artwork/large/bergmite.jpg
713,Avalugg,https://pokemondb.net/pokedex/avalugg,6.0,https://img.pokemondb.net/artwork/large/avalugg.jpg
714,Noibat,https://pokemondb.net/pokedex/noibat,6.0,https://img.pokemondb.net/artwork/large/noibat.jpg
715,Noivern,https://pokemondb.net/pokedex/noivern,6.0,https://img.pokemondb.net/artwork/large/noivern.jpg
716,Xerneas,https://pokemondb.net/pokedex/xerneas,6.0,https://img.pokemondb.net/artwork/large/xerneas.jpg
717,Yveltal,https://pokemondb.net/pokedex/yveltal,6.0,https://img.pokemondb.net/artwork/large/yveltal.jpg
